2015-02,FIXO,"DATORA TDM",OI,0.251218
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.244862
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.731106
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.0489879
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.313501
2015-02,FIXO,"VOIPPRO DEFAULT",OI,14.5724
2015-02,FIXO,"DATORA TDM",OI,0
2015-02,FIXO,POP_GSM_34,OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,1.45715
2015-02,FIXO,"DATORA TDM",GVT,0.0785246
2015-02,FIXO,"DATORA TDM",GVT,0.12193
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,0.245434
2015-02,RADIO,"VOIPPRO DEFAULT",NEXTEL,1.97009
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,3.70721
2015-02,CELULAR,POP_FIX_34,VIVO,0.0161231
2015-02,CELULAR,POP_GSM_34,VIVO,0.983768
2015-02,FIXO,"VOIPPRO DEFAULT",EMBRATEL,4.10444
2015-02,FIXO,"DATORA TDM",OI,1.27927
2015-02,FIXO,"DATORA TDM",EMBRATEL,0
2015-02,FIXO,"DATORA TDM",OI,0.612659
2015-02,FIXO,"VOXBEAM STANDARD",OI,0
2015-02,FIXO,"DATORA TDM",OI,0.46428
2015-02,FIXO,"DATORA TDM",EMBRATEL,0
2015-02,FIXO,"DATORA TDM",EMBRATEL,0.342374
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,0
2015-02,FIXO,"VOXBEAM STANDARD",GVT,0.773827
2015-02,FIXO,"DATORA TDM",EMBRATEL,2.08639
2015-02,FIXO,"DATORA TDM",EMBRATEL,0.0371935
2015-02,FIXO,"DATORA TDM",EMBRATEL,0.0370994
2015-02,FIXO,"VOXBEAM STANDARD",OI,3.5011
2015-02,FIXO,"DATORA TDM",OI,1.82904
2015-02,FIXO,"DATORA TDM",OI,1.9081
2015-02,FIXO,"DATORA TDM",OI,2.09765
2015-02,FIXO,"VOIPPRO DEFAULT",EMBRATEL,0.080078
2015-02,FIXO,"DATORA TDM",OI,0
2015-02,FIXO,"DATORA TDM",EMBRATEL,5.51228
2015-02,FIXO,"DATORA TDM",INTELIG_TELECOM,0.148854
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,0
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,POP_FIX_34,VIVO,0
2015-02,CELULAR,POP_GSM_34,VIVO,0.81273
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,POP_GSM_34,TIM,1.17721
2015-02,CELULAR,POP_GSM_34,TIM,1.6425
2015-02,CELULAR,POP_GSM_34,TIM,0.419879
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,1.03214
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,VIVO,0.898548
2015-02,CELULAR,"IDT SILVER",VIVO,0
2015-02,CELULAR,POP_GSM_34,VIVO,0.434729
2015-02,CELULAR,POP_FIX_34,VIVO,0.373988
2015-02,CELULAR,POP_GSM_34,VIVO,2.04033
2015-02,CELULAR,POP_GSM_34,VIVO,0.0405332
2015-02,CELULAR,POP_GSM_34,VIVO,0.0377241
2015-02,CELULAR,POP_GSM_34,VIVO,0.0419688
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,POP_FIX_34,VIVO,0
2015-02,CELULAR,POP_GSM_34,VIVO,2.9117
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,6.3532
2015-02,CELULAR,POP_GSM_34,VIVO,28.6822
2015-02,CELULAR,"VOIPPRO DEFAULT",OI,0.764544
2015-02,FIXO,"DATORA TDM",OI,0.33602
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.323637
2015-02,FIXO,POP_GSM_34,OI,0
2015-02,FIXO,POP_GSM_34,OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.489233
2015-02,FIXO,POP_GSM_34,OI,0
2015-02,FIXO,POP_GSM_34,OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,24.8769
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.232792
2015-02,FIXO,"DATORA TDM",OI,1.69406
2015-02,CELULAR,"VOIPPRO DEFAULT",UNKNOWN,0
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,0
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,0.573404
2015-02,CELULAR,POP_GSM_34,TIM,2.093
2015-02,CELULAR,POP_GSM_34,TIM,0.301608
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.613681
2015-02,FIXO,"VOIPPRO DEFAULT",OI,1.06394
2015-02,CELULAR,POP_GSM_34,TIM,0.146794
2015-02,CELULAR,"VOXBEAM STANDARD",TIM,0.221295
2015-02,FIXO,"DATORA TDM",OI,0.310955
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.993169
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,POP_GSM_34,TIM,2.42767
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,0.711869
2015-02,FIXO,"DATORA TDM",OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.295936
2015-02,FIXO,"VOIPPRO DEFAULT",OI,2.31413
2015-02,FIXO,"DATORA TDM",EMBRATEL,0.725384
2015-02,FIXO,"DATORA TDM",OI,0
2015-02,CELULAR,"SIMCALL TDM",OI,0
2015-02,CELULAR,POP_GSM_34,OI,0.707112
2015-02,CELULAR,POP_GSM_34,TIM,1.53649
2015-02,CELULAR,"VOIPPRO DEFAULT",UNKNOWN,0.228498
2015-02,FIXO,"DATORA TDM",GVT,0
2015-02,FIXO,"DATORA TDM",GVT,6.65763
2015-02,FIXO,"VOIPPRO DEFAULT",TELEFôNICA_BRASIL,0
2015-02,FIXO,"VOIPPRO DEFAULT",TELEFôNICA_BRASIL,0
2015-02,FIXO,"DATORA TDM",GVT,1.893
2015-02,FIXO,"DATORA TDM",GVT,0.861353
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,0
2015-02,FIXO,"DATORA TDM",GVT,0.633464
2015-02,FIXO,"DATORA TDM",GVT,3.56003
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,1.89031
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,0
2015-02,FIXO,"DATORA TDM",GVT,0.757554
2015-02,FIXO,"IDT SILVER",OI,0
2015-02,FIXO,"DATORA TDM",EMBRATEL,0.113597
2015-02,FIXO,"DATORA TDM",GVT,0.540976
2015-02,FIXO,"DATORA TDM",GVT,3.06184
2015-02,FIXO,"DATORA TDM",CTBC,1.06521
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,VIVO,0.0292637
2015-02,FIXO,"IDT SILVER",UNKNOWN,0
2015-02,FIXO,"DATORA TDM",OI,0.860347
2015-02,FIXO,"DATORA TDM",OI,0.962207
2015-02,FIXO,"DATORA TDM",OI,0.787507
2015-02,FIXO,"DATORA TDM",OI,0.359569
2015-02,FIXO,"DATORA TDM",OI,1.07306
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0.818193
2015-02,CELULAR,"VOXBEAM STANDARD",CLARO,0.3016
2015-02,CELULAR,"VOXBEAM STANDARD",CLARO,1.4969
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,FIXO,POP_GSM_34,OI,0.0809314
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,1.60603
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,FIXO,"DATORA TDM",OI,2.76909
2015-02,FIXO,"DATORA TDM",OI,1.09865
2015-02,FIXO,"DATORA TDM",EMBRATEL,1.43565
2015-02,FIXO,"DATORA TDM",GVT,0
2015-02,FIXO,"DATORA TDM",OI,0
2015-02,CELULAR,POP_FIX_34,VIVO,0.0737956
2015-02,CELULAR,POP_GSM_34,VIVO,0.100692
2015-02,FIXO,"DATORA TDM",OI,1.12097
2015-02,CELULAR,POP_GSM_34,OI,0
2015-02,CELULAR,"VOXBEAM STANDARD",OI,0
2015-02,FIXO,"DATORA TDM",OI,0.347139
2015-02,FIXO,"DATORA TDM",OI,0.559332
2015-02,FIXO,POP_GSM_34,OI,1.06483
2015-02,FIXO,"DATORA TDM",OI,1.2039
2015-02,CELULAR,POP_GSM_34,VIVO,4.48153
2015-02,FIXO,"DATORA TDM",OI,1.48634
2015-02,FIXO,POP_GSM_34,OI,0
2015-02,FIXO,POP_GSM_34,OI,0.697638
2015-02,FIXO,"VOIPPRO DEFAULT",OI,1.00016
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,1.58024
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.147836
2015-02,FIXO,"VOIPPRO DEFAULT",OI,1.08845
2015-02,FIXO,"DATORA TDM",OI,0.459029
2015-02,FIXO,"DATORA TDM",OI,1.37732
2015-02,CELULAR,"SIMCALL TDM",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0
2015-02,CELULAR,"SIMCALL TDM",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0.128977
2015-02,CELULAR,"SIMCALL TDM",CLARO,0.102043
2015-02,CELULAR,"SIMCALL TDM",CLARO,0.201766
2015-02,CELULAR,"SIMCALL TDM",CLARO,0.05552
2015-02,CELULAR,"SIMCALL TDM",CLARO,0.117345
2015-02,CELULAR,"SIMCALL TDM",CLARO,0.205045
2015-02,CELULAR,"SIMCALL TDM",CLARO,10.2762
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.967357
2015-02,CELULAR,POP_GSM_34,TIM,3.61581
2015-02,CELULAR,"VOIPPRO DEFAULT",OI,0
2015-02,FIXO,"VOIPPRO DEFAULT",DATORA,0
2015-02,FIXO,"VOIPPRO DEFAULT",DATORA,0
2015-02,FIXO,"DATORA TDM",DATORA,0
2015-02,FIXO,"DATORA TDM",DATORA,0
2015-02,FIXO,"VOIPPRO DEFAULT",GVT,1.79648
2015-02,FIXO,"DATORA TDM",GVT,6.04923
2015-02,FIXO,"DATORA TDM",OI,4.05324
2015-02,CELULAR,"VOIPPRO DEFAULT",OI,0.159686
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,POP_GSM_34,VIVO,8.71856
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,"SIMCALL TDM",CLARO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0.525383
2015-02,CELULAR,"VOIPPRO DEFAULT",CLARO,0.213297
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,1.44425
2015-02,FIXO,"VOXBEAM STANDARD",OI,0
2015-02,FIXO,"DATORA TDM",OI,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,"VOXBEAM STANDARD",TIM,0
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0.233007
2015-02,FIXO,"VOIPPRO DEFAULT",OI,0
2015-02,INBOUND,,LIGFLAT,0.165551
2015-02,INBOUND,,LIGFLAT,0.165396
2015-02,INBOUND,,LIGFLAT,0.464548
2015-02,INBOUND,,LIGFLAT,0.165524
2015-02,INBOUND,,LIGFLAT,8.85626
2015-02,INBOUND,,LIGFLAT,4.47375
2015-02,INBOUND,,LIGFLAT,15.0835
2015-02,INBOUND,,LIGFLAT,0.335715
2015-02,INBOUND,,LIGFLAT,0.168723
2015-02,INBOUND,,LIGFLAT,2.31776
2015-02,INBOUND,,LIGFLAT,2.10008
2015-02,INBOUND,,LIGFLAT,4.40619
2015-02,INBOUND,,LIGFLAT,2.06377
2015-02,INBOUND,,LIGFLAT,2.215
2015-02,INBOUND,,LIGFLAT,0.168745
2015-02,INBOUND,,LIGFLAT,7.74896
2015-02,INBOUND,,LIGFLAT,1.3094
2015-02,INBOUND,,LIGFLAT,1.85158
2015-02,INBOUND,,LIGFLAT,0.00487228
2015-02,INBOUND,,LIGFLAT,5.82962
2015-02,INBOUND,,LIGFLAT,0.165655
2015-02,INBOUND,,LIGFLAT,2.08882
2015-02,INBOUND,,LIGFLAT,4.12246
2015-02,INBOUND,,LIGFLAT,1.95416
2015-02,INBOUND,,LIGFLAT,3.70998
2015-02,INBOUND,,LIGFLAT,2.3036
2015-02,INBOUND,,LIGFLAT,7.64059
2015-02,INBOUND,,LIGFLAT,3.05063
2015-02,INBOUND,,LIGFLAT,1.73974
2015-02,INBOUND,,LIGFLAT,5.10189
2015-02,INBOUND,,LIGFLAT,25.2586
2015-02,INBOUND,,LIGFLAT,0.168622
2015-02,INBOUND,,LIGFLAT,0.131713
2015-02,INBOUND,,LIGFLAT,7.92827
2015-02,INBOUND,,LIGFLAT,9.57644
2015-02,INBOUND,,LIGFLAT,2.53815
2015-02,INBOUND,,LIGFLAT,1.28796
2015-02,INBOUND,,LIGFLAT,5.28037
2015-02,INBOUND,,LIGFLAT,0.165437
2015-02,INBOUND,,LIGFLAT,36.4248
2015-02,INBOUND,,LIGFLAT,1.83204
2015-02,INBOUND,,LIGFLAT,0.152439
2015-02,INBOUND,,LIGFLAT,6.74575
2015-02,INBOUND,,LIGFLAT,2.86894
2015-02,INBOUND,,LIGFLAT,30.3238
2015-02,INBOUND,,LIGFLAT,2.14534
2015-02,INBOUND,,LIGFLAT,0.160808
2015-02,INBOUND,,LIGFLAT,8.81235
2015-02,INBOUND,,LIGFLAT,3.31974
2015-02,INBOUND,,LIGFLAT,0.168498
2015-02,INBOUND,,LIGFLAT,3.18839
2015-02,INBOUND,,LIGFLAT,0.168324
2015-02,INBOUND,,LIGFLAT,5.24842
2015-02,INBOUND,,LIGFLAT,0.11105
2015-02,INBOUND,,LIGFLAT,0.719291
2015-02,INBOUND,,LIGFLAT,0.168668
2015-02,INBOUND,,LIGFLAT,0.165461
2015-02,INBOUND,,LIGFLAT,3.99279
2015-02,INBOUND,,LIGFLAT,5.64683
2015-02,INBOUND,,LIGFLAT,4.27975
2015-02,INBOUND,,LIGFLAT,20.6745
2015-02,INBOUND,,LIGFLAT,0.165663
2015-02,INBOUND,,LIGFLAT,0.165516
2015-02,INBOUND,,LIGFLAT,0.262912
2015-02,INBOUND,,LIGFLAT,0.141573
2015-02,INBOUND,,LIGFLAT,3.91932
2015-02,INBOUND,,LIGFLAT,0.162499
2015-02,INBOUND,,LIGFLAT,2.12371
2015-02,INBOUND,,LIGFLAT,0.812433
2015-02,INBOUND,,LIGFLAT,4.57661
2015-02,INBOUND,,LIGFLAT,0.165337
2015-02,INBOUND,,LIGFLAT,5.17075
2015-02,INBOUND,,LIGFLAT,5.90051
2015-02,INBOUND,,LIGFLAT,0.165558
2015-02,INBOUND,,LIGFLAT,2.2184
2015-02,INBOUND,,LIGFLAT,19.4975
2015-02,INBOUND,,LIGFLAT,8.44628
2015-02,INBOUND,,LIGFLAT,0.128047
2015-02,INBOUND,,LIGFLAT,2.64582
2015-02,INBOUND,,LIGFLAT,0.162468
2015-02,INBOUND,,LIGFLAT,0.165472
2015-02,INBOUND,,LIGFLAT,10.794
2015-02,INBOUND,,LIGFLAT,0.16543
2015-02,INBOUND,,LIGFLAT,2.35741
2015-02,INBOUND,,LIGFLAT,6.15872
2015-02,INBOUND,,LIGFLAT,0.181159
2015-02,INBOUND,,LIGFLAT,0.166763
2015-02,INBOUND,,LIGFLAT,3.19254
2015-02,INBOUND,,LIGFLAT,5.02599
2015-02,INBOUND,,LIGFLAT,20.5755
2015-02,INBOUND,,LIGFLAT,2.44472
2015-02,INBOUND,,LIGFLAT,0.165627
2015-02,INBOUND,,LIGFLAT,0.168719
2015-02,INBOUND,,LIGFLAT,2.39012
2015-02,INBOUND,,LIGFLAT,12.0223
2015-02,INBOUND,,LIGFLAT,0.165702
2015-02,INBOUND,,LIGFLAT,0.119525
2015-02,INBOUND,,LIGFLAT,1.54384
2015-02,INBOUND,,LIGFLAT,4.27671
2015-02,INBOUND,,LIGFLAT,1.5198
2015-02,INBOUND,,LIGFLAT,0.16541
2015-02,INBOUND,,LIGFLAT,3.17845
2015-02,INBOUND,,LIGFLAT,8.37548
2015-02,INBOUND,,LIGFLAT,2.13567
2015-02,INBOUND,,LIGFLAT,8.1628
2015-02,INBOUND,,LIGFLAT,0.606676
2015-02,INBOUND,,LIGFLAT,0.165286
2015-02,INBOUND,,LIGFLAT,0.159449
2015-02,INBOUND,,LIGFLAT,0.168734
2015-02,INBOUND,,LIGFLAT,0.597497
2015-02,INBOUND,,LIGFLAT,0.101584
2015-02,INBOUND,,LIGFLAT,0.129298
2015-02,INBOUND,,LIGFLAT,0.165358
2015-02,INBOUND,,LIGFLAT,3.74883
2015-02,INBOUND,,LIGFLAT,1.51278
2015-02,INBOUND,,LIGFLAT,4.89902
2015-02,INBOUND,,LIGFLAT,5.87904
2015-02,INBOUND,,LIGFLAT,16.8635
2015-02,INBOUND,,LIGFLAT,0.333132
2015-02,INBOUND,,LIGFLAT,3.05021
2015-02,INBOUND,,LIGFLAT,1.61817
2015-02,INBOUND,,LIGFLAT,17.0148
2015-02,INBOUND,,LIGFLAT,0.162498
2015-02,INBOUND,,LIGFLAT,0.167017
2015-02,INBOUND,,LIGFLAT,0.166746
2015-02,INBOUND,,LIGFLAT,12.7752
2015-02,INBOUND,,LIGFLAT,10.0432
2015-02,INBOUND,,LIGFLAT,19.595
2015-02,INBOUND,,LIGFLAT,2.77423
2015-02,INBOUND,,LIGFLAT,2.42038
2015-02,INBOUND,,LIGFLAT,16.1131
2015-02,INBOUND,,LIGFLAT,5.88281
2015-02,INBOUND,,LIGFLAT,0.16705
2015-02,INBOUND,,LIGFLAT,1.79138
2015-02,INBOUND,,LIGFLAT,2.35516
2015-02,INBOUND,,LIGFLAT,1.42333
2015-02,INBOUND,,LIGFLAT,0.166818
2015-02,INBOUND,,LIGFLAT,0.16697
2015-02,INBOUND,,LIGFLAT,0.166709
2015-02,INBOUND,,LIGFLAT,0.586924
2015-02,INBOUND,,LIGFLAT,0.380867
2015-02,INBOUND,,LIGFLAT,10.8751
2015-02,INBOUND,,LIGFLAT,1.29056
2015-02,INBOUND,,LIGFLAT,1.6552
2015-02,,,,0.212669
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,1.00788
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,1.26078
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0.358048
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0.141444
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0.181923
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0.148628
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0.185667
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"IDT SILVER",NEXTEL,0
2015-02,CELULAR,"IDT SILVER",NEXTEL,0
2015-02,CELULAR,"IDT SILVER",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,2.4986
2015-02,CELULAR,"IDT SILVER",NEXTEL,0
2015-02,CELULAR,"IDT SILVER",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,2.22597
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,POP_GSM_34,TIM,2.67735
2015-02,CELULAR,POP_GSM_34,VIVO,9.6116
2015-02,CELULAR,POP_GSM_34,VIVO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",OI,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0.600847
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,"VOIPPRO DEFAULT",NEXTEL,0
2015-02,CELULAR,POP_GSM_34,VIVO,1.02126
2015-02,CELULAR,POP_GSM_34,TIM,0
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,0.0637816
2015-02,CELULAR,POP_FIX_34,VIVO,0.0922191
2015-02,CELULAR,POP_GSM_34,TIM,3.43878
2015-02,CELULAR,POP_FIX_34,VIVO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,0
2015-02,CELULAR,"VOIPPRO DEFAULT",VIVO,0
